"ID"	"Cruise"	"CruiseAlias"	"Sta_ID"	"Cruz_Sta"	"Ship_Code"	"Order_Occ"	"Cruz_Code"	"St_Line"	"St_Station"	"Lat_Deg"	"Lat_Min"	"Lat_Hem"	"Lon_Deg"	"Lon_Min"	"Lon_Hem"	"Tow_Type"	"Net_Loc"	"End_Time"	"Tow_Date"	"Tow_Time"	"Vol_StrM3"	"Tow_DpthM"	"Ttl_PVolC3"	"Sml_PVolC3"	"HaulFact"	"Lat_DecDeg"	"Lon_DecDeg"	"dateTime"	"Year"	"date"
38886	199707	199707	"093.3 026.7"	"19970709330267"	"JD"	1	"C"	93.3	26.7	32	57.3	"N"	117	18.2	"W"	"CB"	"S"	"11:43"	"07/01/1997"	"11:37"	117.3	56	179	179	4.84	"32.955"	-117.303333333333	1997-07-01 11:37:00	"1997"	"1997-07-01"
38887	199707	199707	"093.3 026.7"	"19970709330267"	"JD"	1	"C"	93.3	26.7	32	57.3	"N"	117	18.2	"W"	"CB"	"P"	"11:43"	"07/01/1997"	"11:37"	117.3	56	NA	NA	4.84	"32.955"	-117.303333333333	1997-07-01 11:37:00	"1997"	"1997-07-01"
38888	199707	199707	"093.3 028.0"	"19970709330280"	"JD"	2	"C"	93.3	28	32	54.8	"N"	117	23.7	"W"	"CB"	"P"	"14:36"	"07/01/1997"	"14:15"	403	212	NA	NA	5.27	"32.9133333333333"	-117.395	1997-07-01 14:15:00	"1997"	"1997-07-01"
38889	199707	199707	"093.3 028.0"	"19970709330280"	"JD"	2	"C"	93.3	28	32	54.8	"N"	117	23.7	"W"	"CB"	"S"	"14:36"	"07/01/1997"	"14:15"	403	212	27	27	5.27	"32.9133333333333"	-117.395	1997-07-01 14:15:00	"1997"	"1997-07-01"
38890	199707	199707	"093.3 030.0"	"19970709330300"	"JD"	3	"C"	93.3	30	32	50.8	"N"	117	31.9	"W"	"CB"	"S"	"18:23"	"07/01/1997"	"18:02"	405.2	211	25	25	5.22	"32.8466666666667"	-117.531666666667	1997-07-01 18:02:00	"1997"	"1997-07-01"
38891	199707	199707	"093.3 030.0"	"19970709330300"	"JD"	3	"C"	93.3	30	32	50.8	"N"	117	31.9	"W"	"CB"	"P"	"18:23"	"07/01/1997"	"18:02"	405.2	211	NA	NA	5.22	"32.8466666666667"	-117.531666666667	1997-07-01 18:02:00	"1997"	"1997-07-01"
38892	199707	199707	"093.3 035.0"	"19970709330350"	"JD"	4	"C"	93.3	35	32	40.8	"N"	117	52.4	"W"	"CB"	"P"	"22:21"	"07/01/1997"	"22:00"	386.1	208	NA	NA	5.4	"32.68"	-117.873333333333	1997-07-01 22:00:00	"1997"	"1997-07-01"
38893	199707	199707	"093.3 035.0"	"19970709330350"	"JD"	4	"C"	93.3	35	32	40.8	"N"	117	52.4	"W"	"CB"	"S"	"22:21"	"07/01/1997"	"22:00"	386.1	208	130	130	5.4	"32.68"	-117.873333333333	1997-07-01 22:00:00	"1997"	"1997-07-01"
38894	199707	199707	"093.3 040.0"	"19970709330400"	"JD"	5	"C"	93.3	40	32	30.8	"N"	118	12.8	"W"	"CB"	"S"	"02:21"	"07/02/1997"	"02:00"	404.7	211	72	72	5.22	"32.5133333333333"	-118.213333333333	1997-07-02 02:00:00	"1997"	"1997-07-02"
38895	199707	199707	"093.3 040.0"	"19970709330400"	"JD"	5	"C"	93.3	40	32	30.8	"N"	118	12.8	"W"	"CB"	"P"	"02:21"	"07/02/1997"	"02:00"	404.7	211	NA	NA	5.22	"32.5133333333333"	-118.213333333333	1997-07-02 02:00:00	"1997"	"1997-07-02"
38896	199707	199707	"093.3 045.0"	"19970709330450"	"JD"	6	"C"	93.3	45	32	20.8	"N"	118	33.3	"W"	"CB"	"P"	"06:09"	"07/02/1997"	"05:48"	458.8	206	NA	NA	4.51	"32.3466666666667"	-118.555	1997-07-02 05:48:00	"1997"	"1997-07-02"
38897	199707	199707	"093.3 045.0"	"19970709330450"	"JD"	6	"C"	93.3	45	32	20.8	"N"	118	33.3	"W"	"CB"	"S"	"06:09"	"07/02/1997"	"05:48"	458.8	206	31	31	4.51	"32.3466666666667"	-118.555	1997-07-02 05:48:00	"1997"	"1997-07-02"
38898	199707	199707	"093.3 050.0"	"19970709330500"	"JD"	7	"C"	93.3	50	32	10.8	"N"	118	53.6	"W"	"CB"	"S"	"08:59"	"07/02/1997"	"08:38"	415.3	213	31	31	5.15	"32.18"	-118.893333333333	1997-07-02 08:38:00	"1997"	"1997-07-02"
38899	199707	199707	"093.3 050.0"	"19970709330500"	"JD"	7	"C"	93.3	50	32	10.8	"N"	118	53.6	"W"	"CB"	"P"	"08:59"	"07/02/1997"	"08:38"	415.3	213	NA	NA	5.15	"32.18"	-118.893333333333	1997-07-02 08:38:00	"1997"	"1997-07-02"
38900	199707	199707	"093.3 055.0"	"19970709330550"	"JD"	8	"C"	93.3	55	32	0.8	"N"	119	13.9	"W"	"CB"	"P"	"16:13"	"07/02/1997"	"15:52"	420.5	216	NA	NA	5.16	"32.0133333333333"	-119.231666666667	1997-07-02 15:52:00	"1997"	"1997-07-02"
38901	199707	199707	"093.3 055.0"	"19970709330550"	"JD"	8	"C"	93.3	55	32	0.8	"N"	119	13.9	"W"	"CB"	"S"	"16:13"	"07/02/1997"	"15:52"	420.5	216	24	24	5.16	"32.0133333333333"	-119.231666666667	1997-07-02 15:52:00	"1997"	"1997-07-02"
38902	199707	199707	"093.3 060.0"	"19970709330600"	"JD"	9	"C"	93.3	60	31	50.8	"N"	119	34.3	"W"	"CB"	"S"	"20:28"	"07/02/1997"	"20:07"	397.8	220	101	101	5.54	"31.8466666666667"	-119.571666666667	1997-07-02 20:07:00	"1997"	"1997-07-02"
38903	199707	199707	"093.3 060.0"	"19970709330600"	"JD"	9	"C"	93.3	60	31	50.8	"N"	119	34.3	"W"	"CB"	"P"	"20:28"	"07/02/1997"	"20:07"	397.8	220	NA	NA	5.54	"31.8466666666667"	-119.571666666667	1997-07-02 20:07:00	"1997"	"1997-07-02"
38904	199707	199707	"093.3 070.0"	"19970709330700"	"JD"	10	"C"	93.3	70	31	30.8	"N"	120	14.8	"W"	"CB"	"S"	"02:47"	"07/03/1997"	"02:26"	411.5	213	114	114	5.19	"31.5133333333333"	-120.246666666667	1997-07-03 02:26:00	"1997"	"1997-07-03"
38905	199707	199707	"093.3 080.0"	"19970709330800"	"JD"	11	"C"	93.3	80	31	10.8	"N"	120	55.2	"W"	"CB"	"S"	"08:49"	"07/03/1997"	"08:28"	413.7	211	48	48	5.1	"31.18"	-120.92	1997-07-03 08:28:00	"1997"	"1997-07-03"
38906	199707	199707	"093.3 090.0"	"19970709330900"	"JD"	12	"C"	93.3	90	30	50.8	"N"	121	35.4	"W"	"CB"	"S"	"18:21"	"07/03/1997"	"18:00"	399.8	215	83	83	5.38	"30.8466666666667"	-121.59	1997-07-03 18:00:00	"1997"	"1997-07-03"
38907	199707	199707	"093.3 100.0"	"19970709331000"	"JD"	13	"C"	93.3	100	30	30.8	"N"	122	15.5	"W"	"CB"	"S"	"00:34"	"07/04/1997"	"00:13"	414.8	208	43	43	5.02	"30.5133333333333"	-122.258333333333	1997-07-04 00:13:00	"1997"	"1997-07-04"
38908	199707	199707	"093.3 110.0"	"19970709331100"	"JD"	14	"C"	93.3	110	30	10.9	"N"	122	55.3	"W"	"CB"	"S"	"06:31"	"07/04/1997"	"06:10"	406.4	217	10	10	5.35	"30.1816666666667"	-122.921666666667	1997-07-04 06:10:00	"1997"	"1997-07-04"
38909	199707	199707	"093.3 120.0"	"19970709331200"	"JD"	15	"C"	93.3	120	29	50.9	"N"	123	35.2	"W"	"CB"	"S"	"13:31"	"07/04/1997"	"13:10"	415.9	216	22	22	5.21	"29.8483333333333"	-123.586666666667	1997-07-04 13:10:00	"1997"	"1997-07-04"
38910	199707	199707	"090.0 120.0"	"19970709001200"	"JD"	16	"C"	90	120	30	25.1	"N"	123	59.7	"W"	"CB"	"S"	"20:03"	"07/04/1997"	"19:42"	420.9	211	26	26	5.03	"30.4183333333333"	-123.995	1997-07-04 19:42:00	"1997"	"1997-07-04"
38911	199707	199707	"090.0 110.0"	"19970709001100"	"JD"	17	"C"	90	110	30	45.1	"N"	123	19.9	"W"	"CB"	"S"	"02:21"	"07/05/1997"	"02:00"	416.5	210	46	46	5.06	"30.7516666666667"	-123.331666666667	1997-07-05 02:00:00	"1997"	"1997-07-05"
38912	199707	199707	"090.0 100.0"	"19970709001000"	"JD"	18	"C"	90	100	31	5.2	"N"	122	39.7	"W"	"CB"	"S"	"08:44"	"07/05/1997"	"08:23"	410.2	213	17	17	5.19	"31.0866666666667"	-122.661666666667	1997-07-05 08:23:00	"1997"	"1997-07-05"
38913	199707	199707	"090.0 090.0"	"19970709000900"	"JD"	19	"C"	90	90	31	25.1	"N"	121	59.3	"W"	"CB"	"S"	"18:38"	"07/05/1997"	"18:17"	399.2	215	33	33	5.4	"31.4183333333333"	-121.988333333333	1997-07-05 18:17:00	"1997"	"1997-07-05"
38914	199707	199707	"090.0 080.0"	"19970709000800"	"JD"	20	"C"	90	80	31	45.1	"N"	121	18.9	"W"	"CB"	"S"	"00:55"	"07/06/1997"	"00:34"	395.4	212	81	81	5.39	"31.7516666666667"	-121.315	1997-07-06 00:34:00	"1997"	"1997-07-06"
38915	199707	199707	"090.0 070.0"	"19970709000700"	"JD"	21	"C"	90	70	32	5.1	"N"	120	38.2	"W"	"CB"	"S"	"08:45"	"07/06/1997"	"08:24"	394.2	211	91	91	5.37	"32.085"	-120.636666666667	1997-07-06 08:24:00	"1997"	"1997-07-06"
38916	199707	199707	"090.0 060.0"	"19970709000600"	"JD"	22	"C"	90	60	32	25.1	"N"	119	57.6	"W"	"CB"	"S"	"17:11"	"07/06/1997"	"16:50"	402.7	213	25	25	5.29	"32.4183333333333"	-119.96	1997-07-06 16:50:00	"1997"	"1997-07-06"
38917	199707	199707	"090.0 060.0"	"19970709000600"	"JD"	22	"C"	90	60	32	25.1	"N"	119	57.6	"W"	"CB"	"P"	"17:11"	"07/06/1997"	"16:50"	402.7	213	NA	NA	5.29	"32.4183333333333"	-119.96	1997-07-06 16:50:00	"1997"	"1997-07-06"
38918	199707	199707	"090.0 053.0"	"19970709000530"	"JD"	23	"C"	90	53	32	39.1	"N"	119	28.9	"W"	"CB"	"P"	"22:00"	"07/06/1997"	"21:39"	443.8	200	NA	NA	4.52	"32.6516666666667"	-119.481666666667	1997-07-06 21:39:00	"1997"	"1997-07-06"
38919	199707	199707	"090.0 053.0"	"19970709000530"	"JD"	23	"C"	90	53	32	39.1	"N"	119	28.9	"W"	"CB"	"S"	"22:00"	"07/06/1997"	"21:39"	443.8	200	106	106	4.52	"32.6516666666667"	-119.481666666667	1997-07-06 21:39:00	"1997"	"1997-07-06"
38920	199707	199707	"090.0 045.0"	"19970709000450"	"JD"	24	"C"	90	45	32	55.1	"N"	118	56.1	"W"	"CB"	"S"	"03:24"	"07/07/1997"	"03:03"	439.3	199	75	75	4.55	"32.9183333333333"	-118.935	1997-07-07 03:03:00	"1997"	"1997-07-07"
38921	199707	199707	"090.0 045.0"	"19970709000450"	"JD"	24	"C"	90	45	32	55.1	"N"	118	56.1	"W"	"CB"	"P"	"03:24"	"07/07/1997"	"03:03"	439.3	199	NA	NA	4.55	"32.9183333333333"	-118.935	1997-07-07 03:03:00	"1997"	"1997-07-07"
38922	199707	199707	"090.0 037.0"	"19970709000370"	"JD"	25	"C"	90	37	33	11.2	"N"	118	23.5	"W"	"CB"	"P"	"08:55"	"07/07/1997"	"08:34"	405.3	210	NA	NA	5.19	"33.1866666666667"	-118.391666666667	1997-07-07 08:34:00	"1997"	"1997-07-07"
38923	199707	199707	"090.0 037.0"	"19970709000370"	"JD"	25	"C"	90	37	33	11.2	"N"	118	23.5	"W"	"CB"	"S"	"08:55"	"07/07/1997"	"08:34"	405.3	210	47	47	5.19	"33.1866666666667"	-118.391666666667	1997-07-07 08:34:00	"1997"	"1997-07-07"
38924	199707	199707	"090.0 035.0"	"19970709000350"	"JD"	26	"C"	90	35	33	15.2	"N"	118	14.9	"W"	"CB"	"S"	"12:21"	"07/07/1997"	"12:00"	397.6	214	35	35	5.38	"33.2533333333333"	-118.248333333333	1997-07-07 12:00:00	"1997"	"1997-07-07"
38925	199707	199707	"090.0 035.0"	"19970709000350"	"JD"	26	"C"	90	35	33	15.2	"N"	118	14.9	"W"	"CB"	"P"	"12:21"	"07/07/1997"	"12:00"	397.6	214	NA	NA	5.38	"33.2533333333333"	-118.248333333333	1997-07-07 12:00:00	"1997"	"1997-07-07"
38926	199707	199707	"090.0 030.0"	"19970709000300"	"JD"	27	"C"	90	30	33	24.9	"N"	117	54.2	"W"	"CB"	"P"	"16:24"	"07/07/1997"	"16:03"	385.7	213	NA	NA	5.55	"33.415"	-117.903333333333	1997-07-07 16:03:00	"1997"	"1997-07-07"
38927	199707	199707	"090.0 030.0"	"19970709000300"	"JD"	27	"C"	90	30	33	24.9	"N"	117	54.2	"W"	"CB"	"S"	"16:24"	"07/07/1997"	"16:03"	385.7	213	36	36	5.55	"33.415"	-117.903333333333	1997-07-07 16:03:00	"1997"	"1997-07-07"
38928	199707	199707	"090.0 028.0"	"19970709000280"	"JD"	28	"C"	90	28	33	29	"N"	117	46.1	"W"	"CB"	"S"	"19:39"	"07/07/1997"	"19:33"	135.3	61	170	170	4.54	"33.4833333333333"	-117.768333333333	1997-07-07 19:33:00	"1997"	"1997-07-07"
38929	199707	199707	"090.0 028.0"	"19970709000280"	"JD"	28	"C"	90	28	33	29	"N"	117	46.1	"W"	"CB"	"P"	"19:39"	"07/07/1997"	"19:33"	135.3	61	NA	NA	4.54	"33.4833333333333"	-117.768333333333	1997-07-07 19:33:00	"1997"	"1997-07-07"
38930	199707	199707	"086.7 033.0"	"19970708670330"	"JD"	29	"C"	86.7	33	33	53.2	"N"	118	29.5	"W"	"CB"	"P"	"01:55"	"07/08/1997"	"01:50"	97.2	48	NA	NA	5.04	"33.8866666666667"	-118.491666666667	1997-07-08 01:50:00	"1997"	"1997-07-08"
38931	199707	199707	"086.7 033.0"	"19970708670330"	"JD"	29	"C"	86.7	33	33	53.2	"N"	118	29.5	"W"	"CB"	"S"	"01:55"	"07/08/1997"	"01:50"	97.2	48	247	247	5.04	"33.8866666666667"	-118.491666666667	1997-07-08 01:50:00	"1997"	"1997-07-08"
38932	199707	199707	"086.7 035.0"	"19970708670350"	"JD"	30	"C"	86.7	35	33	49.5	"N"	118	37.7	"W"	"CB"	"S"	"04:32"	"07/08/1997"	"04:11"	393.9	211	38	38	5.37	"33.825"	-118.628333333333	1997-07-08 04:11:00	"1997"	"1997-07-08"
38933	199707	199707	"086.7 035.0"	"19970708670350"	"JD"	30	"C"	86.7	35	33	49.5	"N"	118	37.7	"W"	"CB"	"P"	"04:32"	"07/08/1997"	"04:11"	393.9	211	NA	NA	5.37	"33.825"	-118.628333333333	1997-07-08 04:11:00	"1997"	"1997-07-08"
38934	199707	199707	"086.7 040.0"	"19970708670400"	"JD"	31	"C"	86.7	40	33	39.4	"N"	118	58.5	"W"	"CB"	"P"	"08:24"	"07/08/1997"	"08:03"	401	210	NA	NA	5.24	"33.6566666666667"	-118.975	1997-07-08 08:03:00	"1997"	"1997-07-08"
38935	199707	199707	"086.7 040.0"	"19970708670400"	"JD"	31	"C"	86.7	40	33	39.4	"N"	118	58.5	"W"	"CB"	"S"	"08:24"	"07/08/1997"	"08:03"	401	210	27	27	5.24	"33.6566666666667"	-118.975	1997-07-08 08:03:00	"1997"	"1997-07-08"
38936	199707	199707	"086.7 045.0"	"19970708670450"	"JD"	32	"C"	86.7	45	33	29.4	"N"	119	19.1	"W"	"CB"	"S"	"13:03"	"07/08/1997"	"12:42"	405.9	212	62	62	5.23	"33.49"	-119.318333333333	1997-07-08 12:42:00	"1997"	"1997-07-08"
38937	199707	199707	"086.7 045.0"	"19970708670450"	"JD"	32	"C"	86.7	45	33	29.4	"N"	119	19.1	"W"	"CB"	"P"	"13:03"	"07/08/1997"	"12:42"	405.9	212	NA	NA	5.23	"33.49"	-119.318333333333	1997-07-08 12:42:00	"1997"	"1997-07-08"
38938	199707	199707	"086.7 050.0"	"19970708670500"	"JD"	33	"C"	86.7	50	33	19.5	"N"	119	39.8	"W"	"CB"	"P"	"16:44"	"07/08/1997"	"16:37"	141.3	68	NA	NA	4.82	"33.325"	-119.663333333333	1997-07-08 16:37:00	"1997"	"1997-07-08"
38939	199707	199707	"086.7 050.0"	"19970708670500"	"JD"	33	"C"	86.7	50	33	19.5	"N"	119	39.8	"W"	"CB"	"S"	"16:44"	"07/08/1997"	"16:37"	141.3	68	120	120	4.82	"33.325"	-119.663333333333	1997-07-08 16:37:00	"1997"	"1997-07-08"
38940	199707	199707	"086.7 055.0"	"19970708670550"	"JD"	34	"C"	86.7	55	33	9.4	"N"	120	0.4	"W"	"CB"	"S"	"20:42"	"07/08/1997"	"20:21"	411.2	213	71	71	5.19	"33.1566666666667"	-120.006666666667	1997-07-08 20:21:00	"1997"	"1997-07-08"
38941	199707	199707	"086.7 055.0"	"19970708670550"	"JD"	34	"C"	86.7	55	33	9.4	"N"	120	0.4	"W"	"CB"	"P"	"20:42"	"07/08/1997"	"20:21"	411.2	213	NA	NA	5.19	"33.1566666666667"	-120.006666666667	1997-07-08 20:21:00	"1997"	"1997-07-08"
38942	199707	199707	"086.7 060.0"	"19970708670600"	"JD"	35	"C"	86.7	60	32	59.4	"N"	120	21	"W"	"CB"	"P"	"00:35"	"07/09/1997"	"00:14"	426.4	206	NA	NA	4.85	"32.99"	-120.35	1997-07-09 00:14:00	"1997"	"1997-07-09"
38943	199707	199707	"086.7 060.0"	"19970708670600"	"JD"	35	"C"	86.7	60	32	59.4	"N"	120	21	"W"	"CB"	"S"	"00:35"	"07/09/1997"	"00:14"	426.4	206	127	127	4.85	"32.99"	-120.35	1997-07-09 00:14:00	"1997"	"1997-07-09"
38944	199707	199707	"086.7 070.0"	"19970708670700"	"JD"	36	"C"	86.7	70	32	39.3	"N"	121	2.1	"W"	"CB"	"S"	"06:13"	"07/09/1997"	"05:52"	454.3	173	473	473	3.81	"32.655"	-121.035	1997-07-09 05:52:00	"1997"	"1997-07-09"
38945	199707	199707	"086.7 080.0"	"19970708670800"	"JD"	37	"C"	86.7	80	32	19.4	"N"	121	42.9	"W"	"CB"	"S"	"12:52"	"07/09/1997"	"12:31"	370	215	132	119	5.82	"32.3233333333333"	-121.715	1997-07-09 12:31:00	"1997"	"1997-07-09"
38946	199707	199707	"086.7 090.0"	"19970708670900"	"JD"	38	"C"	86.7	90	31	59.4	"N"	122	23.6	"W"	"CB"	"S"	"19:42"	"07/09/1997"	"19:21"	412.8	206	24	24	5	"31.99"	-122.393333333333	1997-07-09 19:21:00	"1997"	"1997-07-09"
38947	199707	199707	"086.7 100.0"	"19970708671000"	"JD"	39	"C"	86.7	100	31	39.4	"N"	123	4.2	"W"	"CB"	"S"	"01:39"	"07/10/1997"	"01:18"	417.9	201	29	29	4.83	"31.6566666666667"	-123.07	1997-07-10 01:18:00	"1997"	"1997-07-10"
38948	199707	199707	"086.7 110.0"	"19970708671100"	"JD"	40	"C"	86.7	110	31	19.4	"N"	123	44.7	"W"	"CB"	"S"	"08:56"	"07/10/1997"	"08:35"	416.3	210	14	14	5.06	"31.3233333333333"	-123.745	1997-07-10 08:35:00	"1997"	"1997-07-10"
38949	199707	199707	"083.3 110.0"	"19970708331100"	"JD"	41	"C"	83.3	110	31	54.7	"N"	124	10.2	"W"	"CB"	"S"	"18:21"	"07/10/1997"	"18:00"	415.1	212	17	17	5.11	"31.9116666666667"	-124.17	1997-07-10 18:00:00	"1997"	"1997-07-10"
38950	199707	199707	"083.3 100.0"	"19970708331000"	"JD"	42	"C"	83.3	100	32	14.7	"N"	123	29.5	"W"	"CB"	"S"	"00:37"	"07/11/1997"	"00:16"	420.8	205	29	29	4.88	"32.245"	-123.491666666667	1997-07-11 00:16:00	"1997"	"1997-07-11"
38951	199707	199707	"083.3 090.0"	"19970708330900"	"JD"	43	"C"	83.3	90	32	34.7	"N"	122	48.7	"W"	"CB"	"S"	"08:40"	"07/11/1997"	"08:19"	407.2	210	37	37	5.17	"32.5783333333333"	-122.811666666667	1997-07-11 08:19:00	"1997"	"1997-07-11"
38952	199707	199707	"083.3 080.0"	"19970708330800"	"JD"	44	"C"	83.3	80	32	54.7	"N"	122	7.9	"W"	"CB"	"S"	"18:13"	"07/11/1997"	"17:52"	402.4	208	45	45	5.17	"32.9116666666667"	-122.131666666667	1997-07-11 17:52:00	"1997"	"1997-07-11"
38953	199707	199707	"083.3 070.0"	"19970708330700"	"JD"	45	"C"	83.3	70	33	14.7	"N"	121	26.6	"W"	"CB"	"S"	"00:21"	"07/11/1997"	"23:59"	424.7	212	170	170	5.01	"33.245"	-121.443333333333	1997-07-11 23:59:00	"1997"	"1997-07-11"
38954	199707	199707	"083.3 060.0"	"19970708330600"	"JD"	46	"C"	83.3	60	33	34.7	"N"	120	45.3	"W"	"CB"	"S"	"06:39"	"07/12/1997"	"06:17"	392	212	77	77	5.41	"33.5783333333333"	-120.755	1997-07-12 06:17:00	"1997"	"1997-07-12"
38955	199707	199707	"083.3 060.0"	"19970708330600"	"JD"	46	"C"	83.3	60	33	34.7	"N"	120	45.3	"W"	"CB"	"P"	"06:39"	"07/12/1997"	"06:17"	392	212	NA	NA	5.41	"33.5783333333333"	-120.755	1997-07-12 06:17:00	"1997"	"1997-07-12"
38956	199707	199707	"083.3 055.0"	"19970708330550"	"JD"	47	"C"	83.3	55	33	44.7	"N"	120	24.6	"W"	"CB"	"P"	"11:32"	"07/12/1997"	"11:11"	394.6	210	NA	NA	5.35	"33.745"	-120.41	1997-07-12 11:11:00	"1997"	"1997-07-12"
38957	199707	199707	"083.3 055.0"	"19970708330550"	"JD"	47	"C"	83.3	55	33	44.7	"N"	120	24.6	"W"	"CB"	"S"	"11:32"	"07/12/1997"	"11:11"	394.6	210	20	20	5.35	"33.745"	-120.41	1997-07-12 11:11:00	"1997"	"1997-07-12"
38958	199707	199707	"083.3 051.0"	"19970708330510"	"JD"	48	"C"	83.3	51	33	52.7	"N"	120	8.1	"W"	"CB"	"S"	"14:58"	"07/12/1997"	"14:45"	243.2	134	37	37	5.54	"33.8783333333333"	-120.135	1997-07-12 14:45:00	"1997"	"1997-07-12"
38959	199707	199707	"083.3 051.0"	"19970708330510"	"JD"	48	"C"	83.3	51	33	52.7	"N"	120	8.1	"W"	"CB"	"P"	"14:58"	"07/12/1997"	"14:45"	243.2	134	NA	NA	5.54	"33.8783333333333"	-120.135	1997-07-12 14:45:00	"1997"	"1997-07-12"
38960	199707	199707	"083.3 042.0"	"19970708330420"	"JD"	49	"C"	83.3	42	34	10.7	"N"	119	30.5	"W"	"CB"	"P"	"21:04"	"07/12/1997"	"20:46"	333.9	175	NA	NA	5.25	"34.1783333333333"	-119.508333333333	1997-07-12 20:46:00	"1997"	"1997-07-12"
38961	199707	199707	"083.3 042.0"	"19970708330420"	"JD"	49	"C"	83.3	42	34	10.7	"N"	119	30.5	"W"	"CB"	"S"	"21:04"	"07/12/1997"	"20:46"	333.9	175	36	36	5.25	"34.1783333333333"	-119.508333333333	1997-07-12 20:46:00	"1997"	"1997-07-12"
38962	199707	199707	"083.3 040.6"	"19970708330406"	"JD"	50	"C"	83.3	40.6	34	13.5	"N"	119	24.7	"W"	"CB"	"S"	"22:34"	"07/12/1997"	"22:32"	64.1	21	78	78	3.42	"34.225"	-119.411666666667	1997-07-12 22:32:00	"1997"	"1997-07-12"
38963	199707	199707	"083.3 040.6"	"19970708330406"	"JD"	50	"C"	83.3	40.6	34	13.5	"N"	119	24.7	"W"	"CB"	"P"	"22:34"	"07/12/1997"	"22:32"	64.1	21	NA	NA	3.42	"34.225"	-119.411666666667	1997-07-12 22:32:00	"1997"	"1997-07-12"
38964	199707	199707	"081.8 046.9"	"19970708180469"	"JD"	51	"C"	81.8	46.9	34	16.5	"N"	120	1.5	"W"	"CB"	"P"	"03:28"	"07/13/1997"	"03:07"	398.7	211	NA	NA	5.29	"34.275"	-120.025	1997-07-13 03:07:00	"1997"	"1997-07-13"
38965	199707	199707	"081.8 046.9"	"19970708180469"	"JD"	51	"C"	81.8	46.9	34	16.5	"N"	120	1.5	"W"	"CB"	"S"	"03:28"	"07/13/1997"	"03:07"	398.7	211	191	191	5.29	"34.275"	-120.025	1997-07-13 03:07:00	"1997"	"1997-07-13"
38966	199707	199707	"080.0 051.0"	"19970708000510"	"JD"	52	"C"	80	51	34	27	"N"	120	31.4	"W"	"CB"	"S"	"07:03"	"07/13/1997"	"06:55"	153.6	77	46	46	5.04	"34.45"	-120.523333333333	1997-07-13 06:55:00	"1997"	"1997-07-13"
38967	199707	199707	"080.0 051.0"	"19970708000510"	"JD"	52	"C"	80	51	34	27	"N"	120	31.4	"W"	"CB"	"P"	"07:03"	"07/13/1997"	"06:55"	153.6	77	NA	NA	5.04	"34.45"	-120.523333333333	1997-07-13 06:55:00	"1997"	"1997-07-13"
38968	199707	199707	"080.0 055.0"	"19970708000550"	"JD"	53	"C"	80	55	34	19	"N"	120	48.1	"W"	"CB"	"P"	"09:23"	"07/13/1997"	"09:02"	386.7	207	NA	NA	5.37	"34.3166666666667"	-120.801666666667	1997-07-13 09:02:00	"1997"	"1997-07-13"
38969	199707	199707	"080.0 055.0"	"19970708000550"	"JD"	53	"C"	80	55	34	19	"N"	120	48.1	"W"	"CB"	"S"	"09:23"	"07/13/1997"	"09:02"	386.7	207	57	57	5.37	"34.3166666666667"	-120.801666666667	1997-07-13 09:02:00	"1997"	"1997-07-13"
38970	199707	199707	"080.0 060.0"	"19970708000600"	"JD"	54	"C"	80	60	34	9	"N"	121	9	"W"	"CB"	"S"	"16:06"	"07/13/1997"	"15:45"	372.8	208	91	91	5.58	"34.15"	-121.15	1997-07-13 15:45:00	"1997"	"1997-07-13"
38971	199707	199707	"080.0 060.0"	"19970708000600"	"JD"	54	"C"	80	60	34	9	"N"	121	9	"W"	"CB"	"P"	"16:06"	"07/13/1997"	"15:45"	372.8	208	NA	NA	5.58	"34.15"	-121.15	1997-07-13 15:45:00	"1997"	"1997-07-13"
38972	199707	199707	"080.0 070.0"	"19970708000700"	"JD"	55	"C"	80	70	33	49	"N"	121	50.7	"W"	"CB"	"S"	"22:16"	"07/13/1997"	"21:55"	383.4	211	120	120	5.52	"33.8166666666667"	-121.845	1997-07-13 21:55:00	"1997"	"1997-07-13"
38973	199707	199707	"080.0 080.0"	"19970708000800"	"JD"	56	"C"	80	80	33	29	"N"	122	32	"W"	"CB"	"S"	"04:11"	"07/14/1997"	"03:50"	397.1	210	156	156	5.31	"33.4833333333333"	-122.533333333333	1997-07-14 03:50:00	"1997"	"1997-07-14"
38974	199707	199707	"080.0 090.0"	"19970708000900"	"JD"	57	"C"	80	90	33	9	"N"	123	13.4	"W"	"CB"	"S"	"08:49"	"07/14/1997"	"08:28"	396.8	209	116	116	5.29	"33.15"	-123.223333333333	1997-07-14 08:28:00	"1997"	"1997-07-14"
38975	199707	199707	"080.0 100.0"	"19970708001000"	"JD"	58	"C"	80	100	32	49	"N"	123	54.4	"W"	"CB"	"S"	"17:31"	"07/14/1997"	"17:10"	399.8	208	23	23	5.21	"32.8166666666667"	-123.906666666667	1997-07-14 17:10:00	"1997"	"1997-07-14"
38976	199707	199707	"076.7 100.0"	"19970707671000"	"JD"	59	"C"	76.7	100	33	23.3	"N"	124	19.4	"W"	"CB"	"S"	"23:43"	"07/14/1997"	"23:22"	385.6	210	36	36	5.45	"33.3883333333333"	-124.323333333333	1997-07-14 23:22:00	"1997"	"1997-07-14"
